state,county,candidate,party,votes,won
New Hampshire,Bennington,Darryl Perry,LIB,21,FALSE
New Hampshire,Bennington, Write-ins,WRI,1,FALSE
New Hampshire,Brookline,Chris Sununu,REP,2445,TRUE
New Hampshire,Brookline,Dan Feltes,DEM,1101,FALSE
New Hampshire,Brookline,Darryl Perry,LIB,50,FALSE
New Hampshire,Brookline, Write-ins,WRI,0,FALSE
New Hampshire,Deering,Chris Sununu,REP,836,TRUE
New Hampshire,Deering,Dan Feltes,DEM,292,FALSE
New Hampshire,Deering,Darryl Perry,LIB,16,FALSE
New Hampshire,Deering, Write-ins,WRI,0,FALSE
New Hampshire,Francestown,Chris Sununu,REP,706,TRUE
New Hampshire,Francestown,Dan Feltes,DEM,400,FALSE
New Hampshire,Francestown,Darryl Perry,LIB,23,FALSE
New Hampshire,Francestown, Write-ins,WRI,0,FALSE
New Hampshire,Goffstown,Chris Sununu,REP,7284,TRUE
New Hampshire,Goffstown,Dan Feltes,DEM,2714,FALSE
New Hampshire,Goffstown,Darryl Perry,LIB,123,FALSE
New Hampshire,Goffstown, Write-ins,WRI,0,FALSE
New Hampshire,Greenfield,Chris Sununu,REP,636,TRUE
New Hampshire,Greenfield,Dan Feltes,DEM,357,FALSE
New Hampshire,Greenfield,Darryl Perry,LIB,8,FALSE
New Hampshire,Greenfield, Write-ins,WRI,0,FALSE
New Hampshire,Greenville,Chris Sununu,REP,721,TRUE
New Hampshire,Greenville,Dan Feltes,DEM,305,FALSE
New Hampshire,Greenville,Darryl Perry,LIB,25,FALSE
New Hampshire,Greenville, Write-ins,WRI,0,FALSE
New Hampshire,Hancock,Dan Feltes,DEM,658,TRUE
New Hampshire,Hancock,Chris Sununu,REP,605,FALSE
New Hampshire,Hancock,Darryl Perry,LIB,13,FALSE
New Hampshire,Hancock, Write-ins,WRI,0,FALSE
New Hampshire,Hillsborough,Chris Sununu,REP,2214,TRUE
New Hampshire,Hillsborough,Dan Feltes,DEM,955,FALSE
New Hampshire,Hillsborough,Darryl Perry,LIB,61,FALSE
New Hampshire,Hillsborough, Write-ins,WRI,0,FALSE
New Hampshire,Hollis,Chris Sununu,REP,3582,TRUE
New Hampshire,Hollis,Dan Feltes,DEM,2005,FALSE
New Hampshire,Hollis,Darryl Perry,LIB,56,FALSE
New Hampshire,Hollis, Write-ins,WRI,0,FALSE
New Hampshire,Hudson,Chris Sununu,REP,10546,TRUE
New Hampshire,Hudson,Dan Feltes,DEM,3726,FALSE
New Hampshire,Hudson,Darryl Perry,LIB,175,FALSE
New Hampshire,Hudson, Write-ins,WRI,7,FALSE
New Hampshire,Litchfield,Chris Sununu,REP,4064,TRUE
New Hampshire,Litchfield,Dan Feltes,DEM,1210,FALSE
New Hampshire,Litchfield,Darryl Perry,LIB,72,FALSE
New Hampshire,Litchfield, Write-ins,WRI,0,FALSE
New Hampshire,Lyndeborough,Chris Sununu,REP,742,TRUE
New Hampshire,Lyndeborough,Dan Feltes,DEM,370,FALSE
New Hampshire,Lyndeborough,Darryl Perry,LIB,21,FALSE
New Hampshire,Lyndeborough, Write-ins,WRI,0,FALSE
New Hampshire,Manchester,Chris Sununu,REP,32454,TRUE
New Hampshire,Manchester,Dan Feltes,DEM,16609,FALSE
New Hampshire,Manchester,Darryl Perry,LIB,1040,FALSE
New Hampshire,Manchester, Write-ins,WRI,0,FALSE
New Hampshire,Mason,Chris Sununu,REP,672,TRUE
New Hampshire,Mason,Dan Feltes,DEM,253,FALSE
New Hampshire,Mason,Darryl Perry,LIB,23,FALSE
New Hampshire,Mason, Write-ins,WRI,1,FALSE
New Hampshire,Merrimack,Chris Sununu,REP,11474,TRUE
New Hampshire,Merrimack,Dan Feltes,DEM,4835,FALSE
New Hampshire,Merrimack,Darryl Perry,LIB,263,FALSE
New Hampshire,Merrimack, Write-ins,WRI,0,FALSE
New Hampshire,Milford,Chris Sununu,REP,6121,TRUE
New Hampshire,Milford,Dan Feltes,DEM,2609,FALSE
New Hampshire,Milford,Darryl Perry,LIB,149,FALSE
New Hampshire,Milford, Write-ins,WRI,0,FALSE
New Hampshire,Mont Vernon,Chris Sununu,REP,1062,TRUE
New Hampshire,Mont Vernon,Dan Feltes,DEM,673,FALSE
New Hampshire,Mont Vernon,Darryl Perry,LIB,21,FALSE
New Hampshire,Mont Vernon, Write-ins,WRI,0,FALSE
New Hampshire,Nashua,Chris Sununu,REP,26741,TRUE
New Hampshire,Nashua,Dan Feltes,DEM,17056,FALSE
New Hampshire,Nashua,Darryl Perry,LIB,735,FALSE
New Hampshire,Nashua, Write-ins,WRI,0,FALSE
New Hampshire,New Boston,Chris Sununu,REP,2737,TRUE
New Hampshire,New Boston,Dan Feltes,DEM,1102,FALSE
New Hampshire,New Boston,Darryl Perry,LIB,44,FALSE
New Hampshire,New Boston, Write-ins,WRI,4,FALSE
New Hampshire,New Ipswich,Chris Sununu,REP,2479,TRUE
New Hampshire,New Ipswich,Dan Feltes,DEM,586,FALSE
New Hampshire,New Ipswich,Darryl Perry,LIB,50,FALSE
New Hampshire,New Ipswich, Write-ins,WRI,0,FALSE
New Hampshire,Pelham,Chris Sununu,REP,6609,TRUE
New Hampshire,Pelham,Dan Feltes,DEM,2020,FALSE
New Hampshire,Pelham,Darryl Perry,LIB,124,FALSE
New Hampshire,Pelham, Write-ins,WRI,0,FALSE
New Hampshire,Peterborough,Dan Feltes,DEM,2355,TRUE
New Hampshire,Peterborough,Chris Sununu,REP,1906,FALSE
New Hampshire,Peterborough,Darryl Perry,LIB,55,FALSE
New Hampshire,Peterborough, Write-ins,WRI,0,FALSE
New Hampshire,Sharon,Chris Sununu,REP,161,TRUE
New Hampshire,Sharon,Dan Feltes,DEM,107,FALSE
New Hampshire,Sharon,Darryl Perry,LIB,4,FALSE
New Hampshire,Sharon, Write-ins,WRI,0,FALSE
New Hampshire,Temple,Chris Sununu,REP,574,TRUE
New Hampshire,Temple,Dan Feltes,DEM,360,FALSE
New Hampshire,Temple,Darryl Perry,LIB,12,FALSE
New Hampshire,Temple, Write-ins,WRI,0,FALSE
New Hampshire,Weare,Chris Sununu,REP,4174,TRUE
New Hampshire,Weare,Dan Feltes,DEM,1248,FALSE
New Hampshire,Weare,Darryl Perry,LIB,72,FALSE
New Hampshire,Weare, Write-ins,WRI,2,FALSE
New Hampshire,Wilton,Chris Sununu,REP,1528,TRUE
New Hampshire,Wilton,Dan Feltes,DEM,881,FALSE
New Hampshire,Wilton,Darryl Perry,LIB,37,FALSE
New Hampshire,Wilton, Write-ins,WRI,0,FALSE
New Hampshire,Windsor,Chris Sununu,REP,100,TRUE
New Hampshire,Windsor,Dan Feltes,DEM,23,FALSE
New Hampshire,Windsor,Darryl Perry,LIB,4,FALSE
New Hampshire,Windsor, Write-ins,WRI,0,FALSE
New Hampshire,Allenstown,Chris Sununu,REP,1674,TRUE
New Hampshire,Allenstown,Dan Feltes,DEM,556,FALSE
New Hampshire,Allenstown,Darryl Perry,LIB,40,FALSE
New Hampshire,Allenstown, Write-ins,WRI,0,FALSE
New Hampshire,Andover,Chris Sununu,REP,945,TRUE
New Hampshire,Andover,Dan Feltes,DEM,623,FALSE
New Hampshire,Andover,Darryl Perry,LIB,14,FALSE
New Hampshire,Andover, Write-ins,WRI,5,FALSE
New Hampshire,Boscawen,Chris Sununu,REP,1427,TRUE
New Hampshire,Boscawen,Dan Feltes,DEM,557,FALSE
New Hampshire,Boscawen,Darryl Perry,LIB,39,FALSE
New Hampshire,Boscawen, Write-ins,WRI,0,FALSE
New Hampshire,Bow,Chris Sununu,REP,3436,TRUE
New Hampshire,Bow,Dan Feltes,DEM,2031,FALSE
New Hampshire,Bow,Darryl Perry,LIB,39,FALSE
New Hampshire,Bow, Write-ins,WRI,0,FALSE
New Hampshire,Bradford,Chris Sununu,REP,674,TRUE
New Hampshire,Bradford,Dan Feltes,DEM,363,FALSE
New Hampshire,Bradford,Darryl Perry,LIB,21,FALSE
New Hampshire,Bradford, Write-ins,WRI,3,FALSE
New Hampshire,Canterbury,Chris Sununu,REP,993,TRUE
New Hampshire,Canterbury,Dan Feltes,DEM,707,FALSE
New Hampshire,Canterbury,Darryl Perry,LIB,27,FALSE
New Hampshire,Canterbury, Write-ins,WRI,0,FALSE
New Hampshire,Chichester,Chris Sununu,REP,1249,TRUE
New Hampshire,Chichester,Dan Feltes,DEM,451,FALSE
New Hampshire,Chichester,Darryl Perry,LIB,23,FALSE
New Hampshire,Chichester, Write-ins,WRI,3,FALSE
New Hampshire,Concord,Chris Sununu,REP,12245,TRUE
New Hampshire,Concord,Dan Feltes,DEM,10972,FALSE
New Hampshire,Concord,Darryl Perry,LIB,297,FALSE
New Hampshire,Concord, Write-ins,WRI,7,FALSE
New Hampshire,Danbury,Chris Sununu,REP,525,TRUE
New Hampshire,Danbury,Dan Feltes,DEM,182,FALSE
New Hampshire,Danbury,Darryl Perry,LIB,17,FALSE
New Hampshire,Danbury, Write-ins,WRI,0,FALSE
New Hampshire,Dunbarton,Chris Sununu,REP,1449,TRUE
New Hampshire,Dunbarton,Dan Feltes,DEM,547,FALSE
New Hampshire,Dunbarton,Darryl Perry,LIB,20,FALSE
New Hampshire,Dunbarton, Write-ins,WRI,0,FALSE
New Hampshire,Epsom,Chris Sununu,REP,2228,TRUE
New Hampshire,Epsom,Dan Feltes,DEM,636,FALSE
New Hampshire,Epsom,Darryl Perry,LIB,43,FALSE
New Hampshire,Epsom, Write-ins,WRI,0,FALSE
New Hampshire,Franklin,Chris Sununu,REP,2923,TRUE
New Hampshire,Franklin,Dan Feltes,DEM,1104,FALSE
New Hampshire,Franklin,Darryl Perry,LIB,52,FALSE
New Hampshire,Franklin, Write-ins,WRI,10,FALSE
New Hampshire,Henniker,Chris Sununu,REP,1596,TRUE
New Hampshire,Henniker,Dan Feltes,DEM,1002,FALSE
New Hampshire,Henniker,Darryl Perry,LIB,61,FALSE
New Hampshire,Henniker, Write-ins,WRI,0,FALSE
New Hampshire,Hill,Chris Sununu,REP,486,TRUE
New Hampshire,Hill,Dan Feltes,DEM,133,FALSE
New Hampshire,Hill,Darryl Perry,LIB,13,FALSE
New Hampshire,Hill, Write-ins,WRI,1,FALSE
New Hampshire,Hooksett,Chris Sununu,REP,6282,TRUE
New Hampshire,Hooksett,Dan Feltes,DEM,2159,FALSE
New Hampshire,Hooksett,Darryl Perry,LIB,86,FALSE
New Hampshire,Hooksett, Write-ins,WRI,0,FALSE
New Hampshire,Hopkinton,Chris Sununu,REP,2094,TRUE
New Hampshire,Hopkinton,Dan Feltes,DEM,2026,FALSE
New Hampshire,Hopkinton,Darryl Perry,LIB,38,FALSE
New Hampshire,Hopkinton, Write-ins,WRI,0,FALSE
New Hampshire,Loudon,Chris Sununu,REP,2763,TRUE
New Hampshire,Loudon,Dan Feltes,DEM,890,FALSE
New Hampshire,Loudon,Darryl Perry,LIB,61,FALSE
New Hampshire,Loudon, Write-ins,WRI,6,FALSE
New Hampshire,Newbury,Chris Sununu,REP,1087,TRUE
New Hampshire,Newbury,Dan Feltes,DEM,543,FALSE
New Hampshire,Newbury,Darryl Perry,LIB,17,FALSE
New Hampshire,Newbury, Write-ins,WRI,0,FALSE
New Hampshire,New London,Chris Sununu,REP,1710,TRUE
New Hampshire,New London,Dan Feltes,DEM,1390,FALSE
New Hampshire,New London,Darryl Perry,LIB,22,FALSE
New Hampshire,New London, Write-ins,WRI,1,FALSE
New Hampshire,Northfield,Chris Sununu,REP,1912,TRUE
New Hampshire,Northfield,Dan Feltes,DEM,666,FALSE
New Hampshire,Northfield,Darryl Perry,LIB,50,FALSE
New Hampshire,Northfield, Write-ins,WRI,0,FALSE
New Hampshire,Pembroke,Chris Sununu,REP,2948,TRUE
New Hampshire,Pembroke,Dan Feltes,DEM,1302,FALSE
New Hampshire,Pembroke,Darryl Perry,LIB,52,FALSE
New Hampshire,Pembroke, Write-ins,WRI,0,FALSE
New Hampshire,Pittsfield,Chris Sununu,REP,1588,TRUE
New Hampshire,Pittsfield,Dan Feltes,DEM,455,FALSE
New Hampshire,Pittsfield,Darryl Perry,LIB,36,FALSE
New Hampshire,Pittsfield, Write-ins,WRI,0,FALSE
New Hampshire,Salisbury,Chris Sununu,REP,656,TRUE
New Hampshire,Salisbury,Dan Feltes,DEM,249,FALSE
New Hampshire,Salisbury,Darryl Perry,LIB,14,FALSE
New Hampshire,Salisbury, Write-ins,WRI,0,FALSE
New Hampshire,Sutton,Chris Sununu,REP,815,TRUE
New Hampshire,Sutton,Dan Feltes,DEM,520,FALSE
New Hampshire,Sutton,Darryl Perry,LIB,16,FALSE
New Hampshire,Sutton, Write-ins,WRI,0,FALSE
New Hampshire,Warner,Chris Sununu,REP,1144,TRUE
New Hampshire,Warner,Dan Feltes,DEM,760,FALSE
New Hampshire,Warner,Darryl Perry,LIB,27,FALSE
New Hampshire,Warner, Write-ins,WRI,0,FALSE
New Hampshire,Webster,Chris Sununu,REP,861,TRUE
New Hampshire,Webster,Dan Feltes,DEM,357,FALSE
New Hampshire,Webster,Darryl Perry,LIB,10,FALSE
New Hampshire,Webster, Write-ins,WRI,0,FALSE
New Hampshire,Wilmot,Chris Sununu,REP,556,TRUE
New Hampshire,Wilmot,Dan Feltes,DEM,391,FALSE
New Hampshire,Wilmot,Darryl Perry,LIB,10,FALSE
New Hampshire,Wilmot, Write-ins,WRI,0,FALSE
New Hampshire,Atkinson,Chris Sununu,REP,3749,TRUE
New Hampshire,Atkinson,Dan Feltes,DEM,1283,FALSE
New Hampshire,Atkinson,Darryl Perry,LIB,45,FALSE
New Hampshire,Atkinson, Write-ins,WRI,0,FALSE
New Hampshire,Auburn,Chris Sununu,REP,3058,TRUE
New Hampshire,Auburn,Dan Feltes,DEM,778,FALSE
New Hampshire,Auburn,Darryl Perry,LIB,47,FALSE
New Hampshire,Auburn, Write-ins,WRI,0,FALSE
New Hampshire,Brentwood,Chris Sununu,REP,1945,TRUE
New Hampshire,Brentwood,Dan Feltes,DEM,893,FALSE
New Hampshire,Brentwood,Darryl Perry,LIB,32,FALSE
New Hampshire,Brentwood, Write-ins,WRI,0,FALSE
New Hampshire,Candia,Chris Sununu,REP,2143,TRUE
New Hampshire,Candia,Dan Feltes,DEM,568,FALSE
New Hampshire,Candia,Darryl Perry,LIB,48,FALSE
New Hampshire,Candia, Write-ins,WRI,5,FALSE
New Hampshire,Chester,Chris Sununu,REP,2562,TRUE
New Hampshire,Chester,Dan Feltes,DEM,820,FALSE
New Hampshire,Chester,Darryl Perry,LIB,43,FALSE
New Hampshire,Chester, Write-ins,WRI,0,FALSE
New Hampshire,Danville,Chris Sununu,REP,2106,TRUE
New Hampshire,Danville,Dan Feltes,DEM,621,FALSE
New Hampshire,Danville,Darryl Perry,LIB,56,FALSE
New Hampshire,Danville, Write-ins,WRI,0,FALSE
New Hampshire,Deerfield,Chris Sununu,REP,2338,TRUE
New Hampshire,Deerfield,Dan Feltes,DEM,808,FALSE
New Hampshire,Deerfield,Darryl Perry,LIB,47,FALSE
New Hampshire,Deerfield, Write-ins,WRI,1,FALSE
New Hampshire,Derry,Chris Sununu,REP,12519,TRUE
New Hampshire,Derry,Dan Feltes,DEM,4967,FALSE
New Hampshire,Derry,Darryl Perry,LIB,235,FALSE
New Hampshire,Derry, Write-ins,WRI,0,FALSE
New Hampshire,East Kingston,Chris Sununu,REP,1194,TRUE
New Hampshire,East Kingston,Dan Feltes,DEM,449,FALSE
New Hampshire,East Kingston,Darryl Perry,LIB,19,FALSE
New Hampshire,East Kingston, Write-ins,WRI,0,FALSE
New Hampshire,Epping,Chris Sununu,REP,3106,TRUE
New Hampshire,Epping,Dan Feltes,DEM,1146,FALSE
New Hampshire,Epping,Darryl Perry,LIB,54,FALSE
New Hampshire,Epping, Write-ins,WRI,0,FALSE
New Hampshire,Exeter,Chris Sununu,REP,5443,TRUE
New Hampshire,Exeter,Dan Feltes,DEM,4660,FALSE
New Hampshire,Exeter,Darryl Perry,LIB,109,FALSE
New Hampshire,Exeter, Write-ins,WRI,3,FALSE
New Hampshire,Fremont,Chris Sununu,REP,2154,TRUE
New Hampshire,Fremont,Dan Feltes,DEM,635,FALSE
New Hampshire,Fremont,Darryl Perry,LIB,37,FALSE
New Hampshire,Fremont, Write-ins,WRI,0,FALSE
New Hampshire,Greenland,Chris Sununu,REP,1855,TRUE
New Hampshire,Greenland,Dan Feltes,DEM,1009,FALSE
New Hampshire,Greenland,Darryl Perry,LIB,18,FALSE
New Hampshire,Greenland, Write-ins,WRI,0,FALSE
New Hampshire,Hampstead,Chris Sununu,REP,4361,TRUE
New Hampshire,Hampstead,Dan Feltes,DEM,1403,FALSE
New Hampshire,Hampstead,Darryl Perry,LIB,55,FALSE
New Hampshire,Hampstead, Write-ins,WRI,10,FALSE
New Hampshire,Hampton,Chris Sununu,REP,7674,TRUE
New Hampshire,Hampton,Dan Feltes,DEM,3598,FALSE
New Hampshire,Hampton,Darryl Perry,LIB,140,FALSE
New Hampshire,Hampton, Write-ins,WRI,0,FALSE
New Hampshire,Hampton Falls,Chris Sununu,REP,1206,TRUE
New Hampshire,Hampton Falls,Dan Feltes,DEM,469,FALSE
New Hampshire,Hampton Falls,Darryl Perry,LIB,15,FALSE
New Hampshire,Hampton Falls, Write-ins,WRI,0,FALSE
New Hampshire,Kensington,Chris Sununu,REP,1001,TRUE
New Hampshire,Kensington,Dan Feltes,DEM,520,FALSE
New Hampshire,Kensington,Darryl Perry,LIB,20,FALSE
New Hampshire,Kensington, Write-ins,WRI,0,FALSE
New Hampshire,Kingston,Chris Sununu,REP,2966,TRUE
New Hampshire,Kingston,Dan Feltes,DEM,1054,FALSE
New Hampshire,Kingston,Darryl Perry,LIB,40,FALSE
New Hampshire,Kingston, Write-ins,WRI,4,FALSE
New Hampshire,Londonderry,Chris Sununu,REP,11303,TRUE
New Hampshire,Londonderry,Dan Feltes,DEM,4302,FALSE
New Hampshire,Londonderry,Darryl Perry,LIB,152,FALSE
New Hampshire,Londonderry, Write-ins,WRI,0,FALSE
New Hampshire,New Castle,Chris Sununu,REP,508,TRUE
New Hampshire,New Castle,Dan Feltes,DEM,402,FALSE
New Hampshire,New Castle,Darryl Perry,LIB,7,FALSE
New Hampshire,New Castle, Write-ins,WRI,1,FALSE
New Hampshire,Newfields,Chris Sununu,REP,825,TRUE
New Hampshire,Newfields,Dan Feltes,DEM,414,FALSE
New Hampshire,Newfields,Darryl Perry,LIB,13,FALSE
New Hampshire,Newfields, Write-ins,WRI,0,FALSE
New Hampshire,Newington,Chris Sununu,REP,426,TRUE
New Hampshire,Newington,Dan Feltes,DEM,204,FALSE
New Hampshire,Newington,Darryl Perry,LIB,5,FALSE
New Hampshire,Newington, Write-ins,WRI,0,FALSE
New Hampshire,Newmarket,Chris Sununu,REP,3150,TRUE
New Hampshire,Newmarket,Dan Feltes,DEM,2644,FALSE
New Hampshire,Newmarket,Darryl Perry,LIB,108,FALSE
New Hampshire,Newmarket, Write-ins,WRI,0,FALSE
New Hampshire,Newton,Chris Sununu,REP,2123,TRUE
New Hampshire,Newton,Dan Feltes,DEM,789,FALSE
New Hampshire,Newton,Darryl Perry,LIB,52,FALSE
New Hampshire,Newton, Write-ins,WRI,0,FALSE
New Hampshire,North Hampton,Chris Sununu,REP,2250,TRUE
New Hampshire,North Hampton,Dan Feltes,DEM,1158,FALSE
New Hampshire,North Hampton,Darryl Perry,LIB,31,FALSE
New Hampshire,North Hampton, Write-ins,WRI,1,FALSE
New Hampshire,Northwood,Chris Sununu,REP,1967,TRUE
New Hampshire,Northwood,Dan Feltes,DEM,807,FALSE
New Hampshire,Northwood,Darryl Perry,LIB,46,FALSE
New Hampshire,Northwood, Write-ins,WRI,9,FALSE
New Hampshire,Nottingham,Chris Sununu,REP,2381,TRUE
New Hampshire,Nottingham,Dan Feltes,DEM,1056,FALSE
New Hampshire,Nottingham,Darryl Perry,LIB,52,FALSE
New Hampshire,Nottingham, Write-ins,WRI,0,FALSE
New Hampshire,Plaistow,Chris Sununu,REP,3162,TRUE
New Hampshire,Plaistow,Dan Feltes,DEM,1296,FALSE
New Hampshire,Plaistow,Darryl Perry,LIB,75,FALSE
New Hampshire,Plaistow, Write-ins,WRI,4,FALSE
New Hampshire,Portsmouth,Dan Feltes,DEM,7350,TRUE
New Hampshire,Portsmouth,Chris Sununu,REP,6861,FALSE
New Hampshire,Portsmouth,Darryl Perry,LIB,178,FALSE
New Hampshire,Portsmouth, Write-ins,WRI,0,FALSE
New Hampshire,Raymond,Chris Sununu,REP,4494,TRUE
New Hampshire,Raymond,Dan Feltes,DEM,1328,FALSE
New Hampshire,Raymond,Darryl Perry,LIB,83,FALSE
New Hampshire,Raymond, Write-ins,WRI,0,FALSE
New Hampshire,Rye,Chris Sununu,REP,2638,TRUE
New Hampshire,Rye,Dan Feltes,DEM,1757,FALSE
New Hampshire,Rye,Darryl Perry,LIB,28,FALSE
New Hampshire,Rye, Write-ins,WRI,4,FALSE
New Hampshire,Salem,Chris Sununu,REP,13202,TRUE
New Hampshire,Salem,Dan Feltes,DEM,4289,FALSE
New Hampshire,Salem,Darryl Perry,LIB,162,FALSE
New Hampshire,Salem, Write-ins,WRI,0,FALSE
New Hampshire,Sandown,Chris Sununu,REP,2919,TRUE
New Hampshire,Sandown,Dan Feltes,DEM,967,FALSE
New Hampshire,Sandown,Darryl Perry,LIB,67,FALSE
New Hampshire,Sandown, Write-ins,WRI,0,FALSE
New Hampshire,Seabrook,Chris Sununu,REP,3665,TRUE
New Hampshire,Seabrook,Dan Feltes,DEM,1144,FALSE
New Hampshire,Seabrook,Darryl Perry,LIB,77,FALSE
New Hampshire,Seabrook, Write-ins,WRI,0,FALSE
New Hampshire,South Hampton,Chris Sununu,REP,420,TRUE
New Hampshire,South Hampton,Dan Feltes,DEM,215,FALSE
New Hampshire,South Hampton,Darryl Perry,LIB,9,FALSE
New Hampshire,South Hampton, Write-ins,WRI,0,FALSE
New Hampshire,Stratham,Chris Sununu,REP,3377,TRUE
New Hampshire,Stratham,Dan Feltes,DEM,2026,FALSE
New Hampshire,Stratham,Darryl Perry,LIB,34,FALSE
New Hampshire,Stratham, Write-ins,WRI,0,FALSE
New Hampshire,Windham,Chris Sununu,REP,7241,TRUE
New Hampshire,Windham,Dan Feltes,DEM,2403,FALSE
New Hampshire,Windham,Darryl Perry,LIB,98,FALSE
New Hampshire,Windham, Write-ins,WRI,0,FALSE
New Hampshire,Barrington,Chris Sununu,REP,3964,TRUE
New Hampshire,Barrington,Dan Feltes,DEM,1901,FALSE
New Hampshire,Barrington,Darryl Perry,LIB,67,FALSE
New Hampshire,Barrington, Write-ins,WRI,0,FALSE
New Hampshire,Dover,Chris Sununu,REP,10214,TRUE
New Hampshire,Dover,Dan Feltes,DEM,8411,FALSE
New Hampshire,Dover,Darryl Perry,LIB,324,FALSE
New Hampshire,Dover, Write-ins,WRI,43,FALSE
New Hampshire,Durham,Dan Feltes,DEM,4332,TRUE
New Hampshire,Durham,Chris Sununu,REP,3020,FALSE
New Hampshire,Durham,Darryl Perry,LIB,143,FALSE
New Hampshire,Durham, Write-ins,WRI,0,FALSE
New Hampshire,Farmington,Chris Sununu,REP,2541,TRUE
New Hampshire,Farmington,Dan Feltes,DEM,789,FALSE
New Hampshire,Farmington,Darryl Perry,LIB,69,FALSE
New Hampshire,Farmington, Write-ins,WRI,9,FALSE
New Hampshire,Lee,Chris Sununu,REP,1579,TRUE
New Hampshire,Lee,Dan Feltes,DEM,1325,FALSE
New Hampshire,Lee,Darryl Perry,LIB,18,FALSE
New Hampshire,Lee, Write-ins,WRI,0,FALSE
New Hampshire,Madbury,Chris Sununu,REP,697,TRUE
New Hampshire,Madbury,Dan Feltes,DEM,557,FALSE
New Hampshire,Madbury,Darryl Perry,LIB,32,FALSE
New Hampshire,Madbury, Write-ins,WRI,2,FALSE
New Hampshire,Middleton,Chris Sununu,REP,815,TRUE
New Hampshire,Middleton,Dan Feltes,DEM,210,FALSE
New Hampshire,Middleton,Darryl Perry,LIB,7,FALSE
New Hampshire,Middleton, Write-ins,WRI,0,FALSE
New Hampshire,Milton,Chris Sununu,REP,1904,TRUE
New Hampshire,Milton,Dan Feltes,DEM,552,FALSE
New Hampshire,Milton,Darryl Perry,LIB,55,FALSE
New Hampshire,Milton, Write-ins,WRI,0,FALSE
New Hampshire,New Durham,Chris Sununu,REP,1411,TRUE
New Hampshire,New Durham,Dan Feltes,DEM,392,FALSE
New Hampshire,New Durham,Darryl Perry,LIB,28,FALSE
New Hampshire,New Durham, Write-ins,WRI,2,FALSE
New Hampshire,Rochester,Chris Sununu,REP,11705,TRUE
New Hampshire,Rochester,Dan Feltes,DEM,4682,FALSE
New Hampshire,Rochester,Darryl Perry,LIB,307,FALSE
New Hampshire,Rochester, Write-ins,WRI,17,FALSE
New Hampshire,Rollinsford,Chris Sununu,REP,1086,TRUE
New Hampshire,Rollinsford,Dan Feltes,DEM,607,FALSE
New Hampshire,Rollinsford,Darryl Perry,LIB,24,FALSE
New Hampshire,Rollinsford, Write-ins,WRI,0,FALSE
New Hampshire,Somersworth,Chris Sununu,REP,3708,TRUE
New Hampshire,Somersworth,Dan Feltes,DEM,2222,FALSE
New Hampshire,Somersworth,Darryl Perry,LIB,92,FALSE
New Hampshire,Somersworth, Write-ins,WRI,0,FALSE
New Hampshire,Strafford,Chris Sununu,REP,1898,TRUE
New Hampshire,Strafford,Dan Feltes,DEM,811,FALSE
New Hampshire,Strafford,Darryl Perry,LIB,39,FALSE
New Hampshire,Strafford, Write-ins,WRI,2,FALSE
New Hampshire,Acworth,Chris Sununu,REP,325,TRUE
New Hampshire,Acworth,Dan Feltes,DEM,229,FALSE
New Hampshire,Acworth,Darryl Perry,LIB,8,FALSE
New Hampshire,Acworth, Write-ins,WRI,0,FALSE
New Hampshire,Charlestown,Chris Sununu,REP,1692,TRUE
New Hampshire,Charlestown,Dan Feltes,DEM,712,FALSE
New Hampshire,Charlestown,Darryl Perry,LIB,52,FALSE
New Hampshire,Charlestown, Write-ins,WRI,0,FALSE
New Hampshire,Claremont,Chris Sununu,REP,3829,TRUE
New Hampshire,Claremont,Dan Feltes,DEM,1793,FALSE
New Hampshire,Claremont,Darryl Perry,LIB,122,FALSE
New Hampshire,Claremont, Write-ins,WRI,0,FALSE
New Hampshire,Cornish,Chris Sununu,REP,660,TRUE
New Hampshire,Cornish,Dan Feltes,DEM,468,FALSE
New Hampshire,Cornish,Darryl Perry,LIB,13,FALSE
New Hampshire,Cornish, Write-ins,WRI,0,FALSE
New Hampshire,Croydon,Chris Sununu,REP,400,TRUE
New Hampshire,Croydon,Dan Feltes,DEM,96,FALSE
New Hampshire,Croydon,Darryl Perry,LIB,8,FALSE
New Hampshire,Croydon, Write-ins,WRI,0,FALSE
New Hampshire,Goshen,Chris Sununu,REP,349,TRUE
New Hampshire,Goshen,Dan Feltes,DEM,118,FALSE
New Hampshire,Goshen,Darryl Perry,LIB,9,FALSE
New Hampshire,Goshen, Write-ins,WRI,0,FALSE
New Hampshire,Grantham,Chris Sununu,REP,1210,TRUE
New Hampshire,Grantham,Dan Feltes,DEM,1158,FALSE
New Hampshire,Grantham,Darryl Perry,LIB,25,FALSE
New Hampshire,Grantham, Write-ins,WRI,0,FALSE
New Hampshire,Langdon,Chris Sununu,REP,263,TRUE
New Hampshire,Langdon,Dan Feltes,DEM,139,FALSE
New Hampshire,Langdon,Darryl Perry,LIB,6,FALSE
New Hampshire,Langdon, Write-ins,WRI,0,FALSE
New Hampshire,Lempster,Chris Sununu,REP,552,TRUE
New Hampshire,Lempster,Dan Feltes,DEM,145,FALSE
New Hampshire,Lempster,Darryl Perry,LIB,11,FALSE
New Hampshire,Lempster, Write-ins,WRI,0,FALSE
New Hampshire,Newport,Chris Sununu,REP,2332,TRUE
